Mesto,Časť_mesta,Ulica,Súp._č.,Orient._č.,Popis,Rok_dokonč.,Vyrad.,Adresa,PSČ,Obývateľná,Mestská_oblasť,Index_domu,Kult._pam.,Mest._pam._rezervácia,Názov_pamiatky,Číslo_v_ústred._zozn._kult._pam.,Dátum_účinnosti_adresy_od,Typ_pamiatky,ID_druhu_stavby_podľa_katastra_nehnuteľností
Prešov,Prešov,Šafárikova, 5923 ,  41      ,rodinný dom,,Nie,Šafárikova 5923/41,08001,Áno,Obvod IV. - stred mesta,25580016,Nie,Nie,,,,,22
Prešov,Prešov,Šafárikova, 5924 ,  43      ,rodinný dom,,Nie,Šafárikova 5924/43,08001,Áno,Obvod IV. - stred mesta,25580027,Nie,Nie,,,,,10
Prešov,Prešov,Šafárikova, 5925 ,  45      ,rodinný dom,1977,Nie,Šafárikova 5925/45,08001,Áno,Obvod IV. - stred mesta,25580038,Nie,Nie,,,,,10
Prešov,Prešov,Šafárikova, 5926 ,  47      ,rodinný dom,1934,Nie,Šafárikova 5926/47,08001,Áno,Obvod IV. - stred mesta,25580049,Nie,Nie,,,,,10
Prešov,Prešov,Šafárikova, 5927 ,  49      ,rodinný dom,,Nie,Šafárikova 5927/49,08001,Áno,Obvod IV. - stred mesta,2558005A,Nie,Nie,,,,,10
Prešov,Prešov,Šafárikova, 5928 ,  51      ,rodinný dom,,Nie,Šafárikova 5928/51,08001,Áno,Obvod IV. - stred mesta,25580060,Nie,Nie,,,,,10
Prešov,Prešov,Šafárikova, 5929 ,  53      ,rodinný dom,,Nie,Šafárikova 5929/53,08001,Áno,Obvod IV. - stred mesta,25580071,Nie,Nie,,,,,10
Prešov,Prešov,Šafárikova,13176 ,  55      ,predajňa so skladom a kancelária,1999,Nie,Šafárikova 13176/55,08001,Áno,Obvod IV. - stred mesta,7000729461,Nie,Nie,,,,,14
Prešov,Prešov,Šafárikova, 7063 ,,garáž,1968,Nie,Šafárikova súp. č. 7063,08001,Nie,Obvod IV. - stred mesta,2553066A,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7447 ,,garáž,,Nie,Šafárikova súp. č. 7447,08001,Nie,Obvod IV. - stred mesta,25529878,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7687 ,,garáž,1969,Nie,Šafárikova súp. č. 7687,08001,Nie,Obvod IV. - stred mesta,25530714,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7717 ,,garáž,,Nie,Šafárikova súp. č. 7717,08001,Nie,Obvod IV. - stred mesta,25530681,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7720 ,,garáž,,Nie,Šafárikova súp. č. 7720,08001,Nie,Obvod IV. - stred mesta,25530615,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7872 ,,garáž,,Nie,Šafárikova súp. č. 7872,08001,Nie,Obvod IV. - stred mesta,25529911,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7890 ,,garáž,,Nie,Šafárikova súp. č. 7890,08001,Nie,Obvod IV. - stred mesta,25530802,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7932 ,,garáž,,Nie,Šafárikova súp. č. 7932,08001,Nie,Obvod IV. - stred mesta,25529779,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7994 ,,garáž,1969,Nie,Šafárikova súp. č. 7994,08001,Nie,Obvod IV. - stred mesta,25530868,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 7996 ,,garáž,,Nie,Šafárikova súp. č. 7996,08001,Nie,Obvod IV. - stred mesta,25529867,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8132 ,,garáž,1965,Nie,Šafárikova súp. č. 8132,08001,Nie,Obvod IV. - stred mesta,25529889,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8133 ,,garáž,,Nie,Šafárikova súp. č. 8133,08001,Nie,Obvod IV. - stred mesta,25530824,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8211 ,,garáž,1973,Nie,Šafárikova súp. č. 8211,08001,Nie,Obvod IV. - stred mesta,6701010338,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8328 ,,garáž,1966,Nie,Šafárikova súp. č. 8328,08001,Nie,Obvod IV. - stred mesta,25530846,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8357 ,,garáž,1965,Nie,Šafárikova súp. č. 8357,08001,Nie,Obvod IV. - stred mesta,2552989A,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8367 ,,garáž,1966,Nie,Šafárikova súp. č. 8367,08001,Nie,Obvod IV. - stred mesta,25529933,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8389 ,,garáž,1968,Nie,Šafárikova súp. č. 8389,08001,Nie,Obvod IV. - stred mesta,25529944,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 8679 ,,garáž,1997,Nie,Šafárikova súp. č. 8679,08001,Nie,Obvod IV. - stred mesta,670102564A,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9237 ,,garáž,1969,Nie,Šafárikova súp. č. 9237,08001,Nie,Obvod IV. - stred mesta,25529768,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9238 ,,garáž,1967,Nie,Šafárikova súp. č. 9238,08001,Nie,Obvod IV. - stred mesta,2552978A,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9239 ,,garáž,1964,Nie,Šafárikova súp. č. 9239,08001,Nie,Obvod IV. - stred mesta,25529790,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9240 ,,garáž,1964,Nie,Šafárikova súp. č. 9240,08001,Nie,Obvod IV. - stred mesta,25529801,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9241 ,,garáž,,Nie,Šafárikova súp. č. 9241,08001,Nie,Obvod IV. - stred mesta,25529812,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9242 ,,garáž,1964,Nie,Šafárikova súp. č. 9242,08001,Nie,Obvod IV. - stred mesta,25529823,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9243 ,,garáž,1963,Nie,Šafárikova súp. č. 9243,08001,Nie,Obvod IV. - stred mesta,25529834,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9244 ,,garáž,1968,Nie,Šafárikova súp. č. 9244,08001,Nie,Obvod IV. - stred mesta,25529845,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9245 ,,garáž,1991,Nie,Šafárikova súp. č. 9245,08001,Nie,Obvod IV. - stred mesta,25529856,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9246 ,,garáž,1968,Nie,Šafárikova súp. č. 9246,08001,Nie,Obvod IV. - stred mesta,25529900,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9247 ,,garáž,1968,Nie,Šafárikova súp. č. 9247,08001,Nie,Obvod IV. - stred mesta,25529922,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9293 ,,garáž,1976,Nie,Šafárikova súp. č. 9293,08001,Nie,Obvod IV. - stred mesta,25530637,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9294 ,,garáž,1969,Nie,Šafárikova súp. č. 9294,08001,Nie,Obvod IV. - stred mesta,25530648,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9295 ,,garáž,1976,Nie,Šafárikova súp. č. 9295,08001,Nie,Obvod IV. - stred mesta,25530659,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9296 ,,garáž,1967,Nie,Šafárikova súp. č. 9296,08001,Nie,Obvod IV. - stred mesta,25530670,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9297 ,,garáž,,Nie,Šafárikova súp. č. 9297,08001,Nie,Obvod IV. - stred mesta,25530692,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9298 ,,garáž,,Nie,Šafárikova súp. č. 9298,08001,Nie,Obvod IV. - stred mesta,25530703,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9299 ,,garáž,1971,Nie,Šafárikova súp. č. 9299,08001,Nie,Obvod IV. - stred mesta,25530725,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9300 ,,garáž,1960,Nie,Šafárikova súp. č. 9300,08001,Nie,Obvod IV. - stred mesta,25530736,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9301 ,,garáž,,Nie,Šafárikova súp. č. 9301,08001,Nie,Obvod IV. - stred mesta,25530747,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9302 ,,garáž,,Nie,Šafárikova súp. č. 9302,08001,Nie,Obvod IV. - stred mesta,25530758,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9303 ,,garáž,1966,Nie,Šafárikova súp. č. 9303,08001,Nie,Obvod IV. - stred mesta,25530769,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9304 ,,garáž,1963,Nie,Šafárikova súp. č. 9304,08001,Nie,Obvod IV. - stred mesta,2553077A,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9305 ,,garáž,1959,Nie,Šafárikova súp. č. 9305,08001,Nie,Obvod IV. - stred mesta,25530780,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9306 ,,garáž,1963,Nie,Šafárikova súp. č. 9306,08001,Nie,Obvod IV. - stred mesta,25530791,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9307 ,,garáž,1965,Nie,Šafárikova súp. č. 9307,08001,Nie,Obvod IV. - stred mesta,25530813,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9308 ,,garáž,,Nie,Šafárikova súp. č. 9308,08001,Nie,Obvod IV. - stred mesta,25530835,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9309 ,,garáž,1971,Nie,Šafárikova súp. č. 9309,08001,Nie,Obvod IV. - stred mesta,25530857,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9310 ,,garáž,,Nie,Šafárikova súp. č. 9310,08001,Nie,Obvod IV. - stred mesta,25530879,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9311 ,,garáž,1968,Nie,Šafárikova súp. č. 9311,08001,Nie,Obvod IV. - stred mesta,2553088A,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9312 ,,garáž,,Nie,Šafárikova súp. č. 9312,08001,Nie,Obvod IV. - stred mesta,25530890,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova, 9313 ,,garáž,1976,Nie,Šafárikova súp. č. 9313,08001,Nie,Obvod IV. - stred mesta,25530901,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova,11141 ,,garáže a sklady,1994,Nie,Šafárikova súp. č. 11141,08001,Nie,Obvod IV. - stred mesta,6701037596,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova,12036 ,,garáž,2003,Nie,Šafárikova súp. č. 12036,08001,Nie,Obvod IV. - stred mesta,6701066196,Nie,Nie,,,,,7
Prešov,Prešov,Šafárikova,13755 ,,dvojgaráž,1960,Nie,Šafárikova súp. č. 13755,08001,Nie,Obvod IV. - stred mesta,7001189074,Nie,Nie,,,,,7
Prešov,Šalgovík,Šalviová,15347 ,  25      ,rodinný dom,2021,Nie,Šalviová 15347/25,08001,Áno,"Obvod VII. - časť sídl. Sekčov, stavby 5-7 a Šalgovík",7102410623,Nie,Nie,,,04.03.2021,,10
Prešov,Šalgovík,Šalviová,15374 ,  27      ,rodinný dom,2021,Nie,Šalviová 15374/27,08001,Áno,"Obvod VII. - časť sídl. Sekčov, stavby 5-7 a Šalgovík",7102460266,Nie,Nie,,,17.05.2021,,10
Prešov,Prešov,Šarišská, 3203 ,   1      ,administratívna budova+ 1. byt. jednotka,,Nie,Šarišská 3203/1,08001,Áno,Obvod IV. - stred mesta,25543936,Nie,Nie,,,,,15
Prešov,Prešov,Šarišská,12042 ,,garáž,1973,Nie,Šarišská súp. č. 12042,08001,Nie,Obvod IV. - stred mesta,6701066251,Nie,Nie,,,,,7
Prešov,Prešov,Šarišská,12043 ,,garáž,1973,Nie,Šarišská súp. č. 12043,08001,Nie,Obvod IV. - stred mesta,6701066262,Nie,Nie,,,,,7
Prešov,Nižná Šebastová,Šebastovská, 2528 ,   1      ,neurčená,,Nie,Šebastovská 2528/1,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499067,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská,14260 ,   2      ,centrum obchodu a služieb,2013,Nie,Šebastovská 14260/2,08006,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,7001876772,Nie,Nie,,,14.01.2014,,14
Prešov,Nižná Šebastová,Šebastovská,13789 ,   3A     ,polyfunkčný objekt - reštaurácia a 2 bytové jednotky,2010,Nie,Šebastovská 13789/3A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7001206553,Nie,Nie,,,,,22
Prešov,Nižná Šebastová,Šebastovská, 2563 ,   4      ,administratívna budova,1979,Nie,Šebastovská 2563/4,08006,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25500035,Nie,Nie,,,,,15
Prešov,Nižná Šebastová,Šebastovská, 2530 ,   5      ,rodinný dom,,Nie,Šebastovská 2530/5,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499089,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 7363 ,   5A     ,rodinný dom,1994,Nie,Šebastovská 7363/5A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,5407020586,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2564 ,   6      ,neurčená,,Nie,Šebastovská 2564/6,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500046,Nie,Nie,,,,,20
Prešov,Nižná Šebastová,Šebastovská, 2531 ,   7      ,rodinný dom,1961,Nie,Šebastovská 2531/7,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2549909A,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2565 ,   8      ,rodinný dom,1941,Nie,Šebastovská 2565/8,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500057,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská,12778 ,   8A     ,rodinný dom,2006,Nie,Šebastovská 12778/8A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000390265,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2532 ,   9      ,rodinný dom,,Nie,Šebastovská 2532/9,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499100,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2566 ,  10      ,neurčená,,Nie,Šebastovská 2566/10,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500068,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2533 ,  11      ,rodinný dom,,Nie,Šebastovská 2533/11,08006,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25499111,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2567 ,  12      ,bytový dom,1963,Nie,Šebastovská 2567/12,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500079,Nie,Nie,,,,,9
Prešov,Nižná Šebastová,Šebastovská, 2534 ,  13      ,rodinný dom,1900,Nie,Šebastovská 2534/13,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499122,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2568 ,  14      ,bytový dom,1963,Nie,Šebastovská 2568/14,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2550008A,Nie,Nie,,,,,9
Prešov,Nižná Šebastová,Šebastovská, 2534 ,  15      ,rodinný dom,1900,Nie,Šebastovská 2534/15,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499133,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská,12846 ,  15A     ,rodinný dom,2006,Nie,Šebastovská 12846/15A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000459400,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2569 ,  16      ,rodinný dom,1963,Nie,Šebastovská 2569/16,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500090,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2535 ,  17      ,neurčená,,Nie,Šebastovská 2535/17,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499144,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2570 ,  18      ,rodinný dom,1900,Nie,Šebastovská 2570/18,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500101,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2536 ,  19      ,rodinný dom,1947,Nie,Šebastovská 2536/19,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499155,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2571 ,  20      ,rodinný dom,1927,Nie,Šebastovská 2571/20,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25500112,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2537 ,  21      ,rodinný dom,1902,Nie,Šebastovská 2537/21,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499166,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská,12759 ,  21A     ,rodinný dom,2005,Nie,Šebastovská 12759/21A,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000351589,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2538 ,  23      ,polyfunkčná stavba,,Nie,Šebastovská 2538/23,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499177,Nie,Nie,,,,,22
Prešov,Nižná Šebastová,Šebastovská, 2539 ,  25      ,neurčená,,Nie,Šebastovská 2539/25,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499188,Nie,Nie,,,,,20
Prešov,Nižná Šebastová,Šebastovská, 2540 ,  27      ,rodinný dom,1974,Nie,Šebastovská 2540/27,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499199,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2541 ,  29      ,rodinný dom,1955,Nie,Šebastovská 2541/29,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2549920A,Nie,Nie,,,,,10
Prešov,Nižná Šebastová,Šebastovská, 2542 ,  31      ,neurčená,,Nie,Šebastovská 2542/31,08006,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25499210,Nie,Nie,,,,,20
Prešov,Nižná Šebastová,Šebastovská,12221 ,,bufet,2002,Nie,Šebastovská súp. č. 12221,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,6701074182,Nie,Nie,,,,,14
Prešov,Nižná Šebastová,Šebastovská,13485 ,,sklady,2009,Nie,Šebastovská súp. č. 13485,08006,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,7000977324,Nie,Nie,,,,,1
Prešov,Prešov,Šidlovec, 1569 ,,záhradný altánok,2001,Nie,Šidlovec súp. č. 1569,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,34589676,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 1571 ,,záhradkárska chatka,1980,Nie,Šidlovec súp. č. 1571,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,34589698,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 1578 ,,záhradkárska chatka,,Nie,Šidlovec súp. č. 1578,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,34589753,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 1580 ,,neurčená,1988,Nie,Šidlovec súp. č. 1580,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,7101521361,Nie,Nie,,,25.07.2017,,19
Prešov,Prešov,Šidlovec, 1582 ,,záhradkárska chata,2003,Nie,Šidlovec súp. č. 1582,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,34589797,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 1778 ,,záhradkárska chatka,1984,Nie,Šidlovec súp. č. 1778,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,35592348,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 1870 ,,záhradkárska chatka,,Nie,Šidlovec súp. č. 1870,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,6701020447,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9641 ,,neurčená,,Nie,Šidlovec súp. č. 9641,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536203,Nie,Nie,,,,,20
Prešov,Prešov,Šidlovec, 9642 ,,záhradkárska chatka,,Nie,Šidlovec súp. č. 9642,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536214,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9643 ,,záhradkárska chata,1990,Nie,Šidlovec súp. č. 9643,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536236,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9644 ,,záhradkárska chatka,1978,Nie,Šidlovec súp. č. 9644,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536247,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9645 ,,záhradkárska chatka,,Nie,Šidlovec súp. č. 9645,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536258,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9646 ,,záhradkárska chatka,,Nie,Šidlovec súp. č. 9646,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536269,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9647 ,,záhradkárska chatka,1989,Nie,Šidlovec súp. č. 9647,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,2553627A,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9648 ,,záhradkárska chata,1983,Nie,Šidlovec súp. č. 9648,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536280,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9649 ,,záhradkárska chatka,1978,Nie,Šidlovec súp. č. 9649,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536291,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9651 ,,záhradkárska chatka,,Nie,Šidlovec súp. č. 9651,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536313,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec, 9652 ,,záhradkárska chatka,1978,Nie,Šidlovec súp. č. 9652,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536324,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec,10615 ,,neurčená,,Nie,Šidlovec súp. č. 10615,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,6701018720,Nie,Nie,,,,,20
Prešov,Prešov,Šidlovec,10632 ,,neurčená,,Nie,Šidlovec súp. č. 10632,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,6701018984,Nie,Nie,,,,,20
Prešov,Prešov,Šidlovec,10887 ,,záhradkárska chatka,1990,Nie,Šidlovec súp. č. 10887,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25536225,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec,10980 ,,záhradkárska chatka,1977,Nie,Šidlovec súp. č. 10980,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,25664496,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovec,12600 ,,záhradná chatka,2005,Nie,Šidlovec súp. č. 12600,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,700020182,Nie,Nie,,,,,19
Prešov,Prešov,Šidlovská, 5415 ,   1      ,rodinný dom,,Nie,Šidlovská 5415/1,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574758,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5424 ,   2      ,rodinný dom,1969,Nie,Šidlovská 5424/2,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574846,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5416 ,   3      ,rodinný dom,,Nie,Šidlovská 5416/3,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574769,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5425 ,   4      ,rodinný dom,,Nie,Šidlovská 5425/4,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574857,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5417 ,   5      ,rodinný dom,1955,Nie,Šidlovská 5417/5,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2557477A,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5426 ,   6      ,rodinný dom,1959,Nie,Šidlovská 5426/6,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574868,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská,14737 ,   6A     ,rodinný dom,2017,Nie,Šidlovská 14737/6A,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,710145820A,Nie,Nie,,,26.04.2017,,10
Prešov,Prešov,Šidlovská, 6770 ,   8      ,rodinný dom,1987,Nie,Šidlovská 6770/8,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,36556432,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5418 ,   9      ,rodinný dom,1958,Nie,Šidlovská 5418/9,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574780,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5427 ,  10      ,rodinný dom,,Nie,Šidlovská 5427/10,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574879,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská,12735 ,  10A     ,rodinný dom,2005,Nie,Šidlovská 12735/10A,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000327917,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská,12208 ,  10B     ,rodinný dom,2004,Nie,Šidlovská 12208/10B,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,6701073731,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská,12670 ,  10C     ,rodinný dom,2005,Nie,Šidlovská 12670/10C,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000284390,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5428 ,  12      ,rodinný dom,1978,Nie,Šidlovská 5428/12,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2557488A,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5419 ,  13      ,rodinný dom,1962,Nie,Šidlovská 5419/13,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574791,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 6913 ,  14      ,rodinný dom,1989,Nie,Šidlovská 6913/14,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,37163720,Nie,Nie,,,,,10
Prešov,Prešov,Šidlovská, 5420 ,  15      ,rodinný dom,1975,Nie,Šidlovská 5420/15,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25574802,Nie,Nie,,,,,10
